timestamp,lap time,stroke count,stroke type,data source
2026-06-04T15:32:19Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:33:58Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:35:27Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:36:02Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:37:34Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:40:17Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:42:16Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:53:15Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:54:41Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:58:10Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:01:03Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:01:51Z,00:00:45.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:03:43Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:04:22Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:09:02Z,00:00:53.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:10:19Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:14:08Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:16:13Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:20:10Z,00:00:26.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T16:22:21Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:02:08Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:09:25Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:13:07Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:16:02Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:17:03Z,00:00:32.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:18:16Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:24:46Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:25:26Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:26:36Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:27:39Z,00:00:53.000,16,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
