timestamp,heart rate zone,total minutes,data source
2026-06-08T12:24:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:26:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:28:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:29:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:30:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:31:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:33:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:34:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:35:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:36:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:41:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:42:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:43:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:44:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:45:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:46:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:47:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:48:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:49:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:50:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:51:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:52:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:53:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:54:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:55:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:57:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:58:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:59:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:00:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:01:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:02:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:03:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:04:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:05:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:06:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:08:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:10:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:11:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:15:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:16:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:18:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:19:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:20:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:21:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:22:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:23:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:24:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:25:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:26:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:27:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:28:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:29:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:31:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:32:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:33:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:34:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:35:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:36:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:37:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:38:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:41:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:46:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:47:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:48:00Z,FAT_BURN,1,Versa 4
2026-06-08T13:49:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:04:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:05:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:06:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:11:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:13:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:50:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:51:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:52:00Z,FAT_BURN,1,Versa 4
2026-06-08T14:54:00Z,FAT_BURN,1,Versa 4
