timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-05-11T02:45:00Z,42.7,0.0,Fitbit App
2026-05-11T02:50:00Z,40.6,0.0,Fitbit App
2026-05-11T02:55:00Z,36.1,0.0,Fitbit App
2026-05-11T03:00:00Z,42.4,0.0,Fitbit App
2026-05-11T03:05:00Z,30.8,0.0,Fitbit App
2026-05-11T03:10:00Z,29.3,0.0,Fitbit App
2026-05-11T03:15:00Z,28.4,0.0,Fitbit App
2026-05-11T03:20:00Z,27.4,0.0,Fitbit App
2026-05-11T03:25:00Z,23.6,0.0,Fitbit App
2026-05-11T03:30:00Z,28.7,0.0,Fitbit App
2026-05-11T03:35:00Z,26.3,0.0,Fitbit App
2026-05-11T03:40:00Z,26.9,0.0,Fitbit App
2026-05-11T03:45:00Z,33.7,0.0,Fitbit App
2026-05-11T03:50:00Z,33.3,0.0,Fitbit App
2026-05-11T03:55:00Z,28.7,0.0,Fitbit App
2026-05-11T04:00:00Z,24.9,0.0,Fitbit App
2026-05-11T04:05:00Z,25.7,0.0,Fitbit App
2026-05-11T04:10:00Z,27.5,0.0,Fitbit App
2026-05-11T04:15:00Z,28.3,0.0,Fitbit App
2026-05-11T04:20:00Z,31.1,0.0,Fitbit App
2026-05-11T04:25:00Z,34.8,0.0,Fitbit App
2026-05-11T04:40:00Z,47.7,0.0,Fitbit App
2026-05-11T04:45:00Z,44.3,0.0,Fitbit App
2026-05-11T04:50:00Z,52.8,0.0,Fitbit App
2026-05-11T21:05:00Z,20.7,0.0,Fitbit App
2026-05-11T21:10:00Z,25.2,0.0,Fitbit App
2026-05-11T21:15:00Z,30.9,0.0,Fitbit App
2026-05-11T21:20:00Z,24.5,0.0,Fitbit App
2026-05-11T21:25:00Z,28.0,0.0,Fitbit App
2026-05-11T21:30:00Z,29.3,0.0,Fitbit App
2026-05-11T21:35:00Z,35.1,0.0,Fitbit App
2026-05-11T21:40:00Z,29.7,0.0,Fitbit App
2026-05-11T21:45:00Z,25.8,0.0,Fitbit App
2026-05-11T21:50:00Z,27.6,0.0,Fitbit App
2026-05-11T21:55:00Z,25.4,0.0,Fitbit App
2026-05-11T22:00:00Z,23.4,0.0,Fitbit App
2026-05-11T22:05:00Z,25.5,0.0,Fitbit App
2026-05-11T22:10:00Z,32.9,0.0,Fitbit App
2026-05-11T22:15:00Z,24.2,0.0,Fitbit App
2026-05-11T22:20:00Z,18.7,0.0,Fitbit App
2026-05-11T22:25:00Z,17.3,0.0,Fitbit App
2026-05-11T22:30:00Z,19.1,0.0,Fitbit App
2026-05-11T22:35:00Z,29.3,0.0,Fitbit App
2026-05-11T22:40:00Z,31.9,0.0,Fitbit App
2026-05-11T22:45:00Z,33.9,0.0,Fitbit App
2026-05-11T22:50:00Z,39.9,0.0,Fitbit App
2026-05-11T22:55:00Z,42.9,0.0,Fitbit App
2026-05-11T23:00:00Z,37.9,0.0,Fitbit App
2026-05-11T23:05:00Z,37.5,0.0,Fitbit App
2026-05-11T23:10:00Z,37.1,0.0,Fitbit App
2026-05-11T23:15:00Z,36.7,0.0,Fitbit App
2026-05-11T23:20:00Z,44.8,0.0,Fitbit App
2026-05-11T23:25:00Z,41.9,0.0,Fitbit App
2026-05-11T23:30:00Z,39.4,0.0,Fitbit App
2026-05-11T23:35:00Z,33.0,0.0,Fitbit App
2026-05-11T23:40:00Z,37.2,0.0,Fitbit App
2026-05-11T23:45:00Z,32.7,0.0,Fitbit App
2026-05-11T23:50:00Z,33.9,0.0,Fitbit App
2026-05-11T23:55:00Z,31.1,0.0,Fitbit App
2026-05-12T00:00:00Z,34.1,0.0,Fitbit App
2026-05-12T00:05:00Z,40.2,0.0,Fitbit App
2026-05-12T00:10:00Z,39.5,0.0,Fitbit App
2026-05-12T00:15:00Z,26.6,0.0,Fitbit App
2026-05-12T00:20:00Z,32.7,0.0,Fitbit App
2026-05-12T00:25:00Z,40.5,0.0,Fitbit App
2026-05-12T00:30:00Z,23.3,0.0,Fitbit App
2026-05-12T00:35:00Z,27.2,0.0,Fitbit App
2026-05-12T00:40:00Z,29.7,0.0,Fitbit App
2026-05-12T00:45:00Z,33.0,0.0,Fitbit App
2026-05-12T00:50:00Z,38.2,0.0,Fitbit App
