timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-05-10T06:50:00Z,37.9,0.0,Fitbit App
2026-05-10T06:55:00Z,28.8,0.0,Fitbit App
2026-05-10T07:00:00Z,32.7,0.0,Fitbit App
2026-05-10T07:05:00Z,35.2,0.0,Fitbit App
2026-05-10T07:10:00Z,37.6,0.0,Fitbit App
2026-05-10T07:15:00Z,48.2,0.0,Fitbit App
2026-05-10T07:20:00Z,36.2,0.0,Fitbit App
2026-05-10T07:25:00Z,36.6,0.0,Fitbit App
2026-05-10T07:30:00Z,27.1,0.0,Fitbit App
2026-05-10T07:35:00Z,30.3,0.0,Fitbit App
2026-05-10T07:40:00Z,31.5,0.0,Fitbit App
2026-05-10T07:45:00Z,30.2,0.0,Fitbit App
2026-05-10T07:50:00Z,29.5,0.0,Fitbit App
2026-05-10T07:55:00Z,28.3,0.0,Fitbit App
2026-05-10T08:15:00Z,40.9,0.0,Fitbit App
2026-05-10T08:20:00Z,34.8,0.0,Fitbit App
2026-05-10T08:25:00Z,36.4,0.0,Fitbit App
2026-05-10T08:30:00Z,35.4,0.0,Fitbit App
2026-05-10T08:35:00Z,34.4,0.0,Fitbit App
2026-05-10T08:40:00Z,34.7,0.0,Fitbit App
2026-05-10T08:45:00Z,35.2,0.0,Fitbit App
2026-05-10T08:50:00Z,34.5,0.0,Fitbit App
2026-05-10T09:00:00Z,38.0,0.0,Fitbit App
2026-05-10T09:05:00Z,38.4,0.0,Fitbit App
2026-05-10T09:10:00Z,43.2,0.0,Fitbit App
2026-05-12T03:15:00Z,27.6,0.0,Fitbit App
2026-05-12T03:20:00Z,33.8,0.0,Fitbit App
2026-05-12T03:25:00Z,44.8,0.0,Fitbit App
2026-05-12T03:30:00Z,38.5,0.0,Fitbit App
2026-05-12T03:35:00Z,35.8,0.0,Fitbit App
2026-05-12T03:40:00Z,31.3,0.0,Fitbit App
2026-05-12T03:45:00Z,34.3,0.0,Fitbit App
2026-05-12T03:50:00Z,31.4,0.0,Fitbit App
2026-05-12T03:55:00Z,32.7,0.0,Fitbit App
2026-05-12T04:00:00Z,35.8,0.0,Fitbit App
2026-05-12T04:05:00Z,48.4,0.0,Fitbit App
2026-05-12T04:10:00Z,38.8,0.0,Fitbit App
2026-05-12T04:15:00Z,28.4,0.0,Fitbit App
2026-05-12T04:20:00Z,13.3,0.0,Fitbit App
2026-05-12T04:25:00Z,34.9,0.0,Fitbit App
2026-05-12T04:30:00Z,21.4,0.0,Fitbit App
2026-05-12T04:35:00Z,20.0,0.0,Fitbit App
2026-05-12T04:40:00Z,16.9,0.0,Fitbit App
2026-05-12T04:45:00Z,26.7,0.0,Fitbit App
2026-05-12T04:50:00Z,30.0,0.0,Fitbit App
2026-05-12T04:55:00Z,32.4,0.0,Fitbit App
2026-05-12T05:00:00Z,31.5,0.0,Fitbit App
2026-05-12T05:05:00Z,32.2,0.0,Fitbit App
2026-05-12T05:10:00Z,32.4,0.0,Fitbit App
2026-05-12T05:15:00Z,35.0,0.0,Fitbit App
2026-05-12T05:20:00Z,33.3,0.0,Fitbit App
2026-05-12T05:25:00Z,37.1,0.0,Fitbit App
2026-05-12T05:30:00Z,36.1,0.0,Fitbit App
2026-05-12T05:35:00Z,35.8,0.0,Fitbit App
2026-05-12T05:40:00Z,36.1,0.0,Fitbit App
2026-05-12T05:45:00Z,34.2,0.0,Fitbit App
2026-05-12T05:50:00Z,43.1,0.0,Fitbit App
2026-05-12T05:55:00Z,38.1,0.0,Fitbit App
2026-05-12T06:00:00Z,46.1,0.0,Fitbit App
2026-05-12T06:05:00Z,41.1,0.0,Fitbit App
2026-05-12T06:15:00Z,35.5,0.0,Fitbit App
2026-05-12T06:20:00Z,41.0,0.0,Fitbit App
2026-05-12T06:25:00Z,36.1,0.0,Fitbit App
2026-05-12T06:30:00Z,39.7,0.0,Fitbit App
2026-05-12T06:35:00Z,37.5,0.0,Fitbit App
2026-05-12T06:40:00Z,47.7,0.0,Fitbit App
2026-05-12T06:45:00Z,42.6,0.0,Fitbit App
2026-05-12T06:50:00Z,19.3,0.0,Fitbit App
2026-05-12T06:55:00Z,16.4,0.0,Fitbit App
2026-05-12T07:00:00Z,31.0,0.0,Fitbit App
2026-05-12T07:05:00Z,31.9,0.0,Fitbit App
2026-05-12T07:10:00Z,25.5,0.0,Fitbit App
2026-05-12T07:15:00Z,27.8,0.0,Fitbit App
2026-05-12T07:20:00Z,21.5,0.0,Fitbit App
2026-05-12T07:25:00Z,28.1,0.0,Fitbit App
2026-05-12T07:30:00Z,32.2,0.0,Fitbit App
2026-05-12T07:35:00Z,39.6,0.0,Fitbit App
2026-05-12T07:40:00Z,28.9,0.0,Fitbit App
2026-05-12T07:45:00Z,25.0,0.0,Fitbit App
2026-05-12T07:50:00Z,27.9,0.0,Fitbit App
2026-05-12T07:55:00Z,36.8,0.0,Fitbit App
2026-05-12T08:00:00Z,42.3,0.0,Fitbit App
2026-05-12T08:05:00Z,37.0,0.0,Fitbit App
2026-05-12T08:10:00Z,42.8,0.0,Fitbit App
2026-05-12T08:15:00Z,33.7,0.0,Fitbit App
2026-05-12T08:20:00Z,39.0,0.0,Fitbit App
2026-05-12T08:25:00Z,39.9,0.0,Fitbit App
2026-05-12T08:30:00Z,25.7,0.0,Fitbit App
2026-05-12T08:35:00Z,36.6,0.0,Fitbit App
2026-05-12T08:40:00Z,29.3,0.0,Fitbit App
2026-05-12T08:45:00Z,35.3,0.0,Fitbit App
2026-05-12T08:50:00Z,34.5,0.0,Fitbit App
2026-05-12T21:55:00Z,17.8,0.0,Fitbit App
2026-05-12T22:05:00Z,18.0,0.0,Fitbit App
2026-05-12T22:10:00Z,25.1,0.0,Fitbit App
2026-05-12T22:15:00Z,27.6,0.0,Fitbit App
2026-05-12T22:20:00Z,21.7,0.0,Fitbit App
2026-05-12T22:25:00Z,25.2,0.0,Fitbit App
2026-05-12T22:30:00Z,25.3,0.0,Fitbit App
2026-05-12T22:35:00Z,25.7,0.0,Fitbit App
2026-05-12T22:40:00Z,29.0,0.0,Fitbit App
2026-05-12T22:45:00Z,33.2,0.0,Fitbit App
2026-05-12T22:50:00Z,42.1,0.0,Fitbit App
2026-05-12T22:55:00Z,27.5,0.0,Fitbit App
2026-05-12T23:00:00Z,19.7,0.0,Fitbit App
2026-05-12T23:05:00Z,11.6,0.0,Fitbit App
2026-05-12T23:10:00Z,12.7,0.0,Fitbit App
2026-05-12T23:15:00Z,17.2,0.0,Fitbit App
2026-05-12T23:20:00Z,24.6,0.0,Fitbit App
2026-05-12T23:25:00Z,29.6,0.0,Fitbit App
2026-05-12T23:30:00Z,30.0,0.0,Fitbit App
2026-05-12T23:35:00Z,32.5,0.0,Fitbit App
2026-05-12T23:40:00Z,29.9,0.0,Fitbit App
2026-05-12T23:45:00Z,31.3,0.0,Fitbit App
2026-05-12T23:50:00Z,31.3,0.0,Fitbit App
2026-05-12T23:55:00Z,41.1,0.0,Fitbit App
2026-05-13T00:00:00Z,38.2,0.0,Fitbit App
2026-05-13T00:05:00Z,36.5,0.0,Fitbit App
2026-05-13T00:10:00Z,30.4,0.0,Fitbit App
2026-05-13T00:15:00Z,33.0,0.0,Fitbit App
2026-05-13T00:30:00Z,40.2,0.0,Fitbit App
2026-05-13T00:35:00Z,47.6,0.0,Fitbit App
2026-05-13T00:40:00Z,42.4,0.0,Fitbit App
2026-05-13T00:45:00Z,38.6,0.0,Fitbit App
2026-05-13T00:50:00Z,47.9,0.0,Fitbit App
2026-05-13T00:55:00Z,43.6,0.0,Fitbit App
2026-05-13T01:00:00Z,40.0,0.0,Fitbit App
2026-05-13T01:05:00Z,40.3,0.0,Fitbit App
2026-05-13T01:10:00Z,26.7,0.0,Fitbit App
2026-05-13T01:15:00Z,26.4,0.0,Fitbit App
2026-05-13T01:20:00Z,27.8,0.0,Fitbit App
2026-05-13T01:25:00Z,23.6,0.0,Fitbit App
2026-05-13T01:30:00Z,29.5,0.0,Fitbit App
2026-05-13T01:35:00Z,35.5,0.0,Fitbit App
2026-05-13T01:40:00Z,32.7,0.0,Fitbit App
2026-05-13T01:45:00Z,36.0,0.0,Fitbit App
2026-05-13T01:50:00Z,34.2,0.0,Fitbit App
2026-05-13T01:55:00Z,37.3,0.0,Fitbit App
2026-05-13T02:00:00Z,41.1,0.0,Fitbit App
2026-05-13T02:05:00Z,36.8,0.0,Fitbit App
2026-05-13T02:10:00Z,46.5,0.0,Fitbit App
2026-05-13T02:15:00Z,54.9,0.0,Fitbit App
2026-05-13T02:20:00Z,43.4,0.0,Fitbit App
2026-05-13T02:25:00Z,39.7,0.0,Fitbit App
2026-05-13T02:30:00Z,53.9,0.0,Fitbit App
2026-05-13T02:35:00Z,43.3,0.0,Fitbit App
2026-05-13T02:40:00Z,42.9,0.0,Fitbit App
2026-05-13T02:45:00Z,44.9,0.0,Fitbit App
2026-05-13T02:50:00Z,43.8,0.0,Fitbit App
2026-05-13T02:55:00Z,40.2,0.0,Fitbit App
2026-05-13T03:00:00Z,29.1,0.0,Fitbit App
2026-05-13T03:05:00Z,20.6,0.0,Fitbit App
2026-05-13T03:10:00Z,22.7,0.0,Fitbit App
2026-05-13T03:15:00Z,28.4,0.0,Fitbit App
2026-05-14T03:45:00Z,25.5,0.0,Fitbit App
2026-05-14T03:50:00Z,34.0,0.0,Fitbit App
2026-05-14T03:55:00Z,29.5,0.0,Fitbit App
2026-05-14T04:00:00Z,31.0,0.0,Fitbit App
2026-05-14T04:05:00Z,36.7,0.0,Fitbit App
2026-05-14T04:10:00Z,33.3,0.0,Fitbit App
2026-05-14T04:15:00Z,34.6,0.0,Fitbit App
2026-05-14T04:20:00Z,35.8,0.0,Fitbit App
2026-05-14T04:25:00Z,28.2,0.0,Fitbit App
2026-05-14T04:30:00Z,32.6,0.0,Fitbit App
2026-05-14T04:35:00Z,20.4,0.0,Fitbit App
2026-05-14T04:40:00Z,26.7,0.0,Fitbit App
2026-05-14T04:45:00Z,34.8,0.0,Fitbit App
2026-05-14T04:50:00Z,30.1,0.0,Fitbit App
2026-05-14T04:55:00Z,28.3,0.0,Fitbit App
2026-05-14T05:00:00Z,25.2,0.0,Fitbit App
2026-05-14T05:05:00Z,28.5,0.0,Fitbit App
2026-05-14T05:10:00Z,26.1,0.0,Fitbit App
2026-05-14T05:15:00Z,29.4,0.0,Fitbit App
2026-05-14T05:20:00Z,29.8,0.0,Fitbit App
2026-05-14T05:25:00Z,31.6,0.0,Fitbit App
2026-05-14T05:30:00Z,37.1,0.0,Fitbit App
2026-05-14T05:35:00Z,27.0,0.0,Fitbit App
2026-05-14T05:40:00Z,28.0,0.0,Fitbit App
2026-05-14T05:45:00Z,30.0,0.0,Fitbit App
2026-05-14T05:50:00Z,40.1,0.0,Fitbit App
2026-05-14T05:55:00Z,38.4,0.0,Fitbit App
2026-05-14T06:00:00Z,23.8,0.0,Fitbit App
2026-05-14T06:05:00Z,28.0,0.0,Fitbit App
2026-05-14T06:10:00Z,20.8,0.0,Fitbit App
2026-05-14T06:15:00Z,22.8,0.0,Fitbit App
2026-05-14T06:20:00Z,26.9,0.0,Fitbit App
2026-05-14T06:25:00Z,32.8,0.0,Fitbit App
2026-05-14T06:30:00Z,33.8,0.0,Fitbit App
2026-05-14T06:35:00Z,28.7,0.0,Fitbit App
2026-05-14T06:40:00Z,27.7,0.0,Fitbit App
2026-05-14T06:45:00Z,29.7,0.0,Fitbit App
2026-05-14T06:50:00Z,41.2,0.0,Fitbit App
2026-05-14T06:55:00Z,44.3,0.0,Fitbit App
2026-05-14T07:00:00Z,36.6,0.0,Fitbit App
2026-05-14T07:05:00Z,29.7,0.0,Fitbit App
2026-05-14T07:15:00Z,38.2,0.0,Fitbit App
2026-05-14T07:20:00Z,40.8,0.0,Fitbit App
2026-05-14T07:25:00Z,34.0,0.0,Fitbit App
2026-05-14T07:35:00Z,46.5,0.0,Fitbit App
2026-05-14T07:40:00Z,25.1,0.0,Fitbit App
2026-05-14T07:45:00Z,14.5,0.0,Fitbit App
2026-05-14T07:50:00Z,29.5,0.0,Fitbit App
2026-05-14T07:55:00Z,28.0,0.0,Fitbit App
2026-05-14T08:00:00Z,34.0,0.0,Fitbit App
2026-05-14T08:05:00Z,28.4,0.0,Fitbit App
2026-05-14T08:10:00Z,28.1,0.0,Fitbit App
2026-05-14T08:15:00Z,23.1,0.0,Fitbit App
2026-05-14T08:20:00Z,29.0,0.0,Fitbit App
2026-05-14T08:25:00Z,28.4,0.0,Fitbit App
