timestamp,temperature celsius,data source
2026-06-02T20:19:00Z,33.2,Versa 4
2026-06-02T20:20:00Z,33.1,Versa 4
2026-06-02T20:21:00Z,32.9,Versa 4
2026-06-02T20:23:00Z,33.1,Versa 4
2026-06-02T20:24:00Z,33.4,Versa 4
2026-06-02T20:25:00Z,33.5,Versa 4
2026-06-02T20:26:00Z,33.7,Versa 4
2026-06-02T20:27:00Z,33.8,Versa 4
2026-06-02T20:28:00Z,33.8,Versa 4
2026-06-02T20:29:00Z,34.0,Versa 4
2026-06-02T20:30:00Z,33.8,Versa 4
2026-06-02T20:31:00Z,33.6,Versa 4
2026-06-02T20:32:00Z,33.6,Versa 4
2026-06-02T20:33:00Z,33.4,Versa 4
2026-06-02T20:34:00Z,33.3,Versa 4
2026-06-02T20:35:00Z,33.4,Versa 4
2026-06-02T20:36:00Z,33.3,Versa 4
2026-06-02T20:37:00Z,33.0,Versa 4
2026-06-02T20:38:00Z,33.2,Versa 4
2026-06-02T20:39:00Z,33.3,Versa 4
2026-06-02T20:40:00Z,33.5,Versa 4
2026-06-02T20:41:00Z,33.8,Versa 4
2026-06-02T20:42:00Z,33.7,Versa 4
2026-06-02T20:43:00Z,33.6,Versa 4
2026-06-02T20:44:00Z,33.5,Versa 4
2026-06-02T20:45:00Z,33.6,Versa 4
2026-06-02T20:46:00Z,33.6,Versa 4
2026-06-02T20:47:00Z,33.4,Versa 4
2026-06-02T20:48:00Z,33.4,Versa 4
2026-06-02T20:49:00Z,33.1,Versa 4
2026-06-02T20:50:00Z,33.2,Versa 4
2026-06-02T20:51:00Z,33.2,Versa 4
2026-06-02T20:52:00Z,33.4,Versa 4
2026-06-02T20:53:00Z,33.4,Versa 4
2026-06-02T20:54:00Z,33.4,Versa 4
2026-06-02T20:55:00Z,33.5,Versa 4
2026-06-02T20:56:00Z,33.5,Versa 4
2026-06-02T20:57:00Z,33.5,Versa 4
2026-06-02T20:58:00Z,33.6,Versa 4
2026-06-02T20:59:00Z,33.6,Versa 4
2026-06-02T21:00:00Z,33.5,Versa 4
2026-06-02T21:01:00Z,33.7,Versa 4
2026-06-02T21:02:00Z,33.8,Versa 4
2026-06-02T21:03:00Z,33.9,Versa 4
2026-06-02T21:04:00Z,34.2,Versa 4
2026-06-02T21:05:00Z,34.3,Versa 4
2026-06-02T21:06:00Z,34.5,Versa 4
2026-06-02T21:07:00Z,34.6,Versa 4
2026-06-02T21:08:00Z,34.6,Versa 4
2026-06-02T21:09:00Z,34.5,Versa 4
2026-06-02T21:10:00Z,34.4,Versa 4
2026-06-02T21:11:00Z,34.2,Versa 4
2026-06-02T21:12:00Z,34.1,Versa 4
2026-06-02T21:13:00Z,34.0,Versa 4
2026-06-02T21:14:00Z,34.0,Versa 4
2026-06-02T21:15:00Z,33.8,Versa 4
2026-06-02T21:16:00Z,33.8,Versa 4
2026-06-02T21:17:00Z,33.7,Versa 4
2026-06-02T21:18:00Z,33.6,Versa 4
2026-06-02T21:19:00Z,33.6,Versa 4
2026-06-02T21:20:00Z,33.5,Versa 4
2026-06-02T21:21:00Z,33.5,Versa 4
2026-06-02T21:22:00Z,33.4,Versa 4
2026-06-02T21:23:00Z,33.4,Versa 4
2026-06-02T21:24:00Z,33.3,Versa 4
2026-06-02T21:25:00Z,33.3,Versa 4
2026-06-02T21:26:00Z,33.3,Versa 4
2026-06-02T21:27:00Z,33.3,Versa 4
2026-06-02T21:28:00Z,33.2,Versa 4
2026-06-02T21:29:00Z,33.2,Versa 4
2026-06-02T21:30:00Z,33.1,Versa 4
2026-06-02T21:31:00Z,33.1,Versa 4
2026-06-02T21:32:00Z,33.1,Versa 4
2026-06-02T21:33:00Z,33.0,Versa 4
2026-06-02T21:34:00Z,33.0,Versa 4
2026-06-02T21:35:00Z,32.9,Versa 4
2026-06-02T21:36:00Z,32.9,Versa 4
2026-06-02T21:37:00Z,32.9,Versa 4
2026-06-02T21:38:00Z,32.9,Versa 4
2026-06-02T21:39:00Z,32.8,Versa 4
2026-06-02T21:40:00Z,32.8,Versa 4
2026-06-02T21:41:00Z,32.8,Versa 4
2026-06-02T21:42:00Z,32.7,Versa 4
2026-06-02T21:43:00Z,32.7,Versa 4
2026-06-02T21:44:00Z,32.6,Versa 4
2026-06-02T21:45:00Z,32.7,Versa 4
2026-06-02T21:46:00Z,32.6,Versa 4
2026-06-02T21:47:00Z,32.6,Versa 4
2026-06-02T21:48:00Z,32.7,Versa 4
2026-06-02T21:49:00Z,32.6,Versa 4
2026-06-02T21:50:00Z,32.6,Versa 4
2026-06-02T21:51:00Z,32.6,Versa 4
2026-06-02T21:52:00Z,32.6,Versa 4
2026-06-02T21:53:00Z,32.6,Versa 4
2026-06-02T21:54:00Z,32.5,Versa 4
2026-06-02T21:55:00Z,32.5,Versa 4
2026-06-02T21:56:00Z,32.6,Versa 4
2026-06-02T21:57:00Z,32.5,Versa 4
2026-06-02T21:58:00Z,32.5,Versa 4
2026-06-02T21:59:00Z,32.5,Versa 4
2026-06-02T22:00:00Z,32.5,Versa 4
2026-06-02T22:01:00Z,32.6,Versa 4
2026-06-02T22:02:00Z,32.8,Versa 4
2026-06-02T22:03:00Z,32.9,Versa 4
2026-06-02T22:04:00Z,33.1,Versa 4
2026-06-02T22:05:00Z,33.2,Versa 4
2026-06-02T22:06:00Z,33.3,Versa 4
2026-06-02T22:07:00Z,33.4,Versa 4
2026-06-02T22:08:00Z,33.5,Versa 4
2026-06-02T22:09:00Z,33.6,Versa 4
2026-06-02T22:10:00Z,33.7,Versa 4
2026-06-02T22:11:00Z,33.8,Versa 4
2026-06-02T22:12:00Z,33.8,Versa 4
2026-06-02T22:13:00Z,33.9,Versa 4
2026-06-02T22:14:00Z,34.0,Versa 4
2026-06-02T22:15:00Z,34.1,Versa 4
2026-06-02T22:16:00Z,34.1,Versa 4
2026-06-02T22:17:00Z,34.2,Versa 4
2026-06-02T22:18:00Z,34.2,Versa 4
2026-06-02T22:19:00Z,34.3,Versa 4
2026-06-02T22:20:00Z,34.4,Versa 4
2026-06-02T22:21:00Z,34.5,Versa 4
2026-06-02T22:22:00Z,34.5,Versa 4
2026-06-02T22:23:00Z,34.6,Versa 4
2026-06-02T22:24:00Z,34.6,Versa 4
2026-06-02T22:25:00Z,34.6,Versa 4
